
Timeout                                  :5
Think Time                               :4
Number of Requests                       :300
Number of User                           :10
DBMS Service Mean Time                   :1
Web Server Service Mean Time             :0.75
Round Robin Quantum Time                 :0.3
Interarrival Mean Time                   :0.05
Web Cores                                :8
Web Queue Size                           :100
Departure Probaility of web              :50
DBMS Cores                               :4
DBMS Queue Size                          :100
Probability Type                         :1
------------------------------------------------------------------------------------------------------------------------------------------------------
simTime				Request ID				Event_type				Queue Size				Server Type				Next station
2.66407				5.00000				Departure				NA				Web Server				Client Station				
2.66407				43.00000				Departure				1				Web Server				DBMS Server				
2.66407				23.00000				Departure				2				Web Server				DBMS Server				
2.67716				36.00000				Arrival					54				DBMS Server				Web Server				
2.67716				43.00000				Arrival					54				DBMS Server				Web Server				
2.67716				23.00000				Arrival					54				DBMS Server				Web Server				
2.69981				75.00000				Arrival					54				DBMS Server				Web Server				
2.72990				80.00000				Arrival					54				DBMS Server				Web Server				
2.77475				171.00000				Departure				NA				Web Server				Client Station				
2.77475				38.00000				Departure				0				Web Server				DBMS Server				
2.78568				68.00000				Scheduling				53				Web Server				Web Server				
2.78568				101.00000				Departure				NA				Web Server				Client Station				
2.78568				176.00000				Departure				NA				Web Server				Client Station				
2.78568				136.00000				Departure				0				Web Server				DBMS Server				
2.83855				162.00000				Arrival					51				DBMS Server				Web Server				
2.84245				36.00000				Departure				NA				Web Server				Client Station				
2.84245				179.00000				Departure				NA				Web Server				Client Station				
2.84245				154.00000				Departure				NA				Web Server				Client Station				
2.84245				151.00000				Departure				0				Web Server				DBMS Server				
2.91762				38.00000				Arrival					48				DBMS Server				Web Server				
2.92427				75.00000				Departure				0				Web Server				DBMS Server				
2.95436				80.00000				Departure				0				Web Server				DBMS Server				
2.96407				43.00000				Scheduling				48				Web Server				Web Server				
2.96407				23.00000				Scheduling				48				Web Server				Web Server				
2.96407				159.00000				Departure				1				Web Server				DBMS Server				
2.96407				51.00000				Departure				NA				Web Server				Client Station				
2.96407				148.00000				Departure				NA				Web Server				Client Station				
2.96407				34.00000				Departure				NA				Web Server				Client Station				
2.96407				124.00000				Departure				NA				Web Server				Client Station				
2.96407				153.00000				Departure				2				Web Server				DBMS Server				
3.02990				159.00000				Arrival					44				DBMS Server				Web Server				
3.02990				153.00000				Arrival					44				DBMS Server				Web Server				
3.03017				38.00000				Departure				1				Web Server				DBMS Server				
3.08568				162.00000				Scheduling				44				Web Server				Web Server				
3.08568				198.00000				Departure				2				Web Server				DBMS Server				
3.09900				136.00000				Arrival					44				DBMS Server				Web Server				
3.09900				38.00000				Arrival					44				DBMS Server				Web Server				
3.09900				198.00000				Arrival					44				DBMS Server				Web Server				
3.17783				75.00000				Arrival					44				DBMS Server				Web Server				
3.20792				80.00000				Arrival					44				DBMS Server				Web Server				
3.26407				159.00000				Scheduling				44				Web Server				Web Server				
3.26407				153.00000				Scheduling				44				Web Server				Web Server				
3.26407				69.00000				Departure				0				Web Server				DBMS Server				
3.26407				180.00000				Departure				0				Web Server				DBMS Server				
3.27341				38.00000				Departure				NA				Web Server				Client Station				
3.27341				11.00000				Departure				0				Web Server				DBMS Server				
3.34589				75.00000				Departure				NA				Web Server				Client Station				
3.34589				183.00000				Departure				NA				Web Server				Client Station				
3.34589				41.00000				Departure				1				Web Server				DBMS Server				
3.35938				69.00000				Arrival					41				DBMS Server				Web Server				
3.35938				41.00000				Arrival					41				DBMS Server				Web Server				
3.37598				80.00000				Departure				0				Web Server				DBMS Server				
3.37995				198.00000				Departure				1				Web Server				DBMS Server				
3.38568				136.00000				Scheduling				41				Web Server				Web Server				
3.38568				20.00000				Departure				2				Web Server				DBMS Server				
3.43855				198.00000				Arrival					41				DBMS Server				Web Server				
3.43855				20.00000				Arrival					41				DBMS Server				Web Server				
3.45526				180.00000				Arrival					41				DBMS Server				Web Server				
3.49736				69.00000				Departure				0				Web Server				DBMS Server				
3.53490				151.00000				Arrival					41				DBMS Server				Web Server				
3.60606				41.00000				Departure				0				Web Server				DBMS Server				
3.60673				69.00000				Arrival					41				DBMS Server				Web Server				
3.63303				180.00000				Departure				0				Web Server				DBMS Server				
3.64968				80.00000				Arrival					41				DBMS Server				Web Server				
3.67995				198.00000				Departure				NA				Web Server				Client Station				
3.67995				146.00000				Departure				0				Web Server				DBMS Server				
3.68568				20.00000				Scheduling				40				Web Server				Web Server				
3.68568				0.00000				Departure				NA				Web Server				Client Station				
3.68568				62.00000				Departure				1				Web Server				DBMS Server				
3.74838				11.00000				Arrival					39				DBMS Server				Web Server				
3.74838				62.00000				Arrival					39				DBMS Server				Web Server				
3.75752				69.00000				Departure				NA				Web Server				Client Station				
3.75752				192.00000				Departure				NA				Web Server				Client Station				
3.75752				31.00000				Departure				NA				Web Server				Client Station				
3.75752				40.00000				Scheduling				36				Web Server				Web Server				
3.79507				41.00000				Arrival					36				DBMS Server				Web Server				
3.79736				151.00000				Scheduling				36				Web Server				Web Server				
3.85407				180.00000				Arrival					36				DBMS Server				Web Server				
3.92332				80.00000				Departure				NA				Web Server				Client Station				
3.92332				161.00000				Scheduling				35				Web Server				Web Server				
3.98568				11.00000				Scheduling				35				Web Server				Web Server				
3.98568				62.00000				Scheduling				35				Web Server				Web Server				
4.01769				41.00000				Departure				NA				Web Server				Client Station				
4.01769				13.00000				Scheduling				34				Web Server				Web Server				
4.04470				180.00000				Departure				0				Web Server				DBMS Server				
4.05752				102.00000				Scheduling				34				Web Server				Web Server				
4.07042				57.00000				Departure				NA				Web Server				Client Station				
4.07042				97.00000				Scheduling				33				Web Server				Web Server				
4.07377				194.00000				Departure				0				Web Server				DBMS Server				
4.09650				66.00000				Departure				NA				Web Server				Client Station				
4.09650				39.00000				Scheduling				32				Web Server				Web Server				
4.12974				19.00000				Departure				0				Web Server				DBMS Server				
4.19298				142.00000				Departure				NA				Web Server				Client Station				
4.19298				71.00000				Scheduling				31				Web Server				Web Server				
4.19702				180.00000				Arrival					31				DBMS Server				Web Server				
4.23524				29.00000				Departure				0				Web Server				DBMS Server				
4.25303				194.00000				Arrival					31				DBMS Server				Web Server				
4.28826				108.00000				Departure				NA				Web Server				Client Station				
4.28826				150.00000				Scheduling				30				Web Server				Web Server				
4.32190				19.00000				Arrival					30				DBMS Server				Web Server				
4.33237				146.00000				Arrival					30				DBMS Server				Web Server				
4.34764				140.00000				Departure				0				Web Server				DBMS Server				
4.44032				180.00000				Departure				NA				Web Server				Client Station				
4.44032				105.00000				Scheduling				29				Web Server				Web Server				
4.46798				205.00000				Departure				NA				Web Server				Client Station				
4.46798				202.00000				Scheduling				28				Web Server				Web Server				
4.53521				92.00000				Departure				0				Web Server				DBMS Server				
4.53524				194.00000				Scheduling				28				Web Server				Web Server				
4.58826				146.00000				Scheduling				28				Web Server				Web Server				
4.58826				18.00000				Scheduling				28				Web Server				Web Server				
4.58826				19.00000				Scheduling				28				Web Server				Web Server				
4.74032				26.00000				Scheduling				28				Web Server				Web Server				
4.74658				29.00000				Arrival					28				DBMS Server				Web Server				
4.76100				4.00000				Departure				NA				Web Server				Client Station				
4.76100				131.00000				Scheduling				27				Web Server				Web Server				
4.77334				6.00000				Departure				0				Web Server				DBMS Server				
4.80568				185.00000				Departure				NA				Web Server				Client Station				
4.80568				68.00000				Scheduling				26				Web Server				Web Server				
4.81888				204.00000				Departure				NA				Web Server				Client Station				
